Audio ID,output transcriptions 1,output transcriptions 2,flipkart transcriptions 1,error 1,error 2,final word error rate
128,सोफा कवर्स दिखाना सोफा कवर्स आई नीड साइट नाऊ,सोफा कवर्स दिखाना सोफा कवर्स आई नीड सारा नाऊ,सोफा कवर्स दिखाना सोफा कवर आई नीड सोफा कवर्स राइट नाऊ @ रहूँ @,0.36363636363636365,0.36363636363636365,0.36363636363636365
129,हेलो वाटर प्यूरीफायर है क्या,हेलो वाटर प्यूरीफायर है क्या सर,आर ओ वाटर प्यूरीफायर है क्या @ सस्ता वाला @,0.3333333333333333,0.5,0.3333333333333333
130,टी शर्ट,रिसर्च,टी शर्ट,0.0,1.0,0.0
131,वांट आकार चीफ पार्टी प्रूफ बैग,पॉइंट आकार चीफ पार्टी प्रूफ बैग,_ कार _ वाटरप्रूफ बैग,1.6666666666666667,1.6666666666666667,1.6666666666666667
133,भारत नाइन भारत मार्ली,भारत नाइन भारत मांडली,_ भारत _ @ अए चुप बैठ @,0.75,0.75,0.75
134,स्केट बाइसिकल डबल टू के,स्केट बाई सिक्स डबल टू के,@ _ @ स्केट बाईसाइकल @ _ @,2.0,2.5,2.0
135,क्रिस्टेंसन जे टू का बैट्री,क्रिस्टेंसन जे टू का बैक्ट्रिन,@ ऑफिशियल _ @ सैमसंग जे टू का बैटरी @ सो दैट यू कैन स्पीक विदाउट _ @,0.4,0.4,0.4
136,एड ली सिन में बास्केट,हैडली सिन में बास्केट,ऐड लेज इन द बास्केट,0.8,0.8,0.8
137,वेडिंग में पहनने वाले हैं सैंडर्स दिखाएंगे,बेडिंग में पहनने वाले हैं सैंडर्स दिखाएंगे,@ माँगा _ @ वेडिंग में पहन्ने वाले सैंडल्स दिखाइये @ हमने जमीन पे @,0.6666666666666666,0.8,0.6666666666666666
138,देन वी वन,देन वी यू वन्स,एल ट्वेंटी वन टेन @ टेन टेन टेन टेन _ @,0.75,1.0,0.75
139,राइट लाइक बजाज कार्मिक संरचनात्मक,राइट लाइक बजाज कार्निक संरचनात्मक,@ _ @ बजाज का मिक्सर @ _ @,1.3333333333333333,1.3333333333333333,1.3333333333333333
140,आईफोन एस ट्वेंटी ट्वेंटी वाइट कलर विद एक्सचेंज,आईफोन एसी ट्वेंटी ट्वेंटी वाइट कलर विद एक्सचेंज,@ _ @ आईफोन एस इ ट्वेंटी ट्वेंटी व्हाइट कलर @ आई फॉर _ @ विथ एक्सचेंज,0.45454545454545453,0.5454545454545454,0.45454545454545453
141,लेडीज के लिए खड़ी दिखाओ टाइटन का,लेडीज के लिए कड़ी दिखाओ टाइटन का,@ _ @ लेडीज के लिए घड़ी दिखाओ टाइटन का,0.14285714285714285,0.14285714285714285,0.14285714285714285
143,वुडलैंड शूज विद गुड ऑफर्स,वुडलैंड शूज विद वुड्स ऑफर्स,वुडलैंड शूज विथ गुड ऑफर्स ,0.2,0.4,0.2
144,स्टडी टेबल,स्टडीड टेबल,स्टडी टेबल,0.0,0.5,0.0
145,सैनडिस्क सिक्सटी फोर जीरो वाला पेन ड्राइव्स हूज बेड वाला,सैनडिस्क सिक्सटी फोर जीबी वाला पेन ड्राइव्स हूज बेड वाला,@ _ @ सैनडिस्क सिक्सटी फॉर जी बी वाला पेनड्राइव्स _ वाला @ _ @,0.875,0.875,0.875
146,आई एम लुकिंग फॉर एकॉस्टिक स्टेनलेस स्टील कास्टिंग्स,आई एम लुकिंग फॉर एकोस्टिक स्टेनलेस स्टील कास्टिंग्स,आई एम लुकिंग फॉर एकॉस्टिक स्टेनलेस स्टील गिटार स्ट्रिंग्स @ रोते रोते नहीं @,0.2222222222222222,0.3333333333333333,0.2222222222222222
147,मुझे एक किलो बुलेट रेस्ट चाहिए,मुझे एक किलो बुलेट ट्रेस चाहिए,मुझे एक किलो बुलेट ड्रेस चाहिए,0.16666666666666666,0.16666666666666666,0.16666666666666666
